,id,title,description,thumbnail,channelTitle,channelId,viewCount,likeCount,dislikeCount,commentCount
0,Dr-8z7rirn0,Top 17 Bài Hát Âu Mỹ Trên 2 Tỷ View Mới Nhất 2017   Nhạc Âu Mỹ Hay Nhất #5 Full Bài Hát,Chào Mừng Các Bạn Đã Đến Với Kênh Khuê Sparta Khuê Sparta Là Kênh Tổng Hợp Nhạc Âu Mỹ...,https://i.ytimg.com/vi/Dr-8z7rirn0/default.jpg,Sparta Khuê,UChJBdLUEyEAeIdtNI1OYf5A,239406,418,30,49
1,prSH8jwV7Ek,Top 17 DIY Halloween Makeup Tutorials Compilation 2017 | Part 2,Top 17 DIY Halloween Makeup Tutorials Compilation 2017 | Part 2 Subscribe: http://bit.ly/Life-Beauty Contact: lifebeautytv@gmail.com Everyday we show you the best DIY Ideas like...,https://i.ytimg.com/vi/prSH8jwV7Ek/default.jpg,LifeBeauty,UCZ-C3MumgpIahFQfUdwC6Ig,5479682,34058,2864,1851
2,svsbLcdJNs0,TOP 17 Defesas de Goleiros,Músicas: 1- Alan Walker - Force [NCS Release] 2- Wrath of Sea - Two Steps From Hell (Instrumental Core Remix),https://i.ytimg.com/vi/svsbLcdJNs0/default.jpg,T.V.S Produções,UClX69_vYjZkkk2Xn87ZN9Vw,2772592,24689,1230,1941
3,Yw6EyrkYKfA,LE TOP 17 DE 2017 ✨  Coline,"Les traditionnels favoris de l'année ! Au programme beaucoup de favoris de la vraie vie, des réussites, des projets, des voyages, des êtres humains... Mais aussi des bouquins, de quoi binge...",https://i.ytimg.com/vi/Yw6EyrkYKfA/default.jpg,eppcoline,UCquqN40UXDd5SqRBR1ovDew,107246,3530,128,299
4,7mRTyFk48D4,LIVE [ BEST SHACO VN ] - LEO TOP MỌI NGƯỜI ƠI!! ( 17/01/2018 ),Kênh stream duy nhất của Quang shaco mong mọi người đăng kí ủng hộ ạ. - Kênh tiến: https://gaming.youtube.com/c/TiếnISS/live - Donate ủng hộ Zrik: http://unghotoi.com/qu...,https://i.ytimg.com/vi/7mRTyFk48D4/default.jpg,Quang Shaco,UClZTr1GhdSJpDxB_3nsNdWg,63882,1036,35,0
5,_Q3SzaCCVYQ,TOP 17 Makeup Products of 2017! | Grav3yardgirl,THANKS to today's sponsor:http://DollarShaveClub.com/grav3yardgirl ➡ CLICK HERE - http://bit.ly/GiveAGatorItsWings YESTERDAY'S VIDEO: http://bit.ly/2Cgqg1T VLOGMAS 2017 PLAYLIST: http://bit.ly/...,https://i.ytimg.com/vi/_Q3SzaCCVYQ/default.jpg,grav3yardgirl,UCGwPbAQdGA3_88WBuGtg9tw,350973,12750,394,1377
6,usQ99WamE5I,Top 17 of 2017,Hi bookland :) This video is just me gushing about 17 books. By the way excuse the 'Likes' and 'you know what I mean's' I was having verbal issues that day lol. P.S. I actually only have 15...,https://i.ytimg.com/vi/usQ99WamE5I/default.jpg,BingeReader,UC-97OxluJDyv5_afTyngvmQ,98,18,1,3
7,uynrUnueckU,Qurban Episode 17 - 18 - 15th Jan 2018 - Iqra Aziz  Top Pakistani Drama,"A few days later, Jamal gets disappear without informing anyone which disturbs Heer's life. Her parents do not believe her and force her to get married to Shahmeer. Nikkah over Nikkah is...",https://i.ytimg.com/vi/uynrUnueckU/default.jpg,Top Pakistani Dramas,UCQ5a6t32eTalvd-n2jQN1QQ,465454,2467,337,568
8,FAXF4mDqVIQ,Umu's Top 17 KPOP Songs of 2017,"Happy, happy new year clamus! May 2018 be full of success, happiness and peace worldwide ^^ Songs in order of appearance: 1. Lee Jin Ah- Stairs 2. Exo- Forever 3. Day6- I Wait 4. AKMU-...",https://i.ytimg.com/vi/FAXF4mDqVIQ/default.jpg,ReacttotheK,UCPnsmwVKhDJoO7jLKfX0Wxw,56440,3599,119,639
9,y6BM2tBxSS8,Top 17 BEST Hit Songs of 2017,Donate on Patreon: https://www.patreon.com/ARTV ▻ARTV Merch: https://shop.spreadshirt.com/ARTVMerch ▻My Other Channel: https://www.youtube.com/c/ARTVReviews ▻Twitter: http://bit.ly/ARTVTwe...,https://i.ytimg.com/vi/y6BM2tBxSS8/default.jpg,Beyond ARTV,UCovRKSDssQ0BDXYGojH2KXw,35569,1783,59,599
10,qRL6bncEjnI,"Top 17 INSANE Upcoming Survival Games in 2017 & 2018 (New Games For PS4, XBOX ONE & PC)","In this video, we take a look at the Top 17 Best Survival Upcoming Games in 2017 & beyond. Some of these Games also Cover the Upcoming Open World Games Like Survive the Nights, Days Gone &...",https://i.ytimg.com/vi/qRL6bncEjnI/default.jpg,Ultimate Gamerz,UCx5wQ9mA4dsQnDEamve3ujQ,578051,5742,532,853
11,fLxf6vIO4aw,剛好遇見你 【蔡恩雨 Priscilla Abby】 所有翻唱 歌曲 - Top 17 Best Cover Songs,剛好遇見你【蔡恩雨Priscilla Abby】 所有翻唱歌曲Top 17 Best Cover Songs. 歌曲列表: 李玉剛《剛好遇見你》 林俊傑《可惜沒如果》 周興哲Eric《你...,https://i.ytimg.com/vi/fLxf6vIO4aw/default.jpg,女聲翻唱,UC1biJlOGzGA8f3QnjLguHQg,4372959,13545,1835,454
12,NqWwhY_8j0I,Top 17 Earth From Space Images of 2017 in 4K,"The astronauts and cosmonauts on the International Space Station take pictures of Earth out their windows nearly every day, and over a year that adds up to thousands of photos. The people at...",https://i.ytimg.com/vi/NqWwhY_8j0I/default.jpg,NASA,UCLA_DiR1FfKNvjuUpBHmylQ,62011,2214,87,121
13,l_5XqEN_Sxs,LIVE [ BEST SHACO VN ] - LEO TOP MỌI NGƯỜI ƠI!! ( 17/01/2018 ),Kênh stream duy nhất của Quang shaco mong mọi người đăng kí ủng hộ ạ. - Kênh tiến: https://gaming.youtube.com/c/TiếnISS/live - Donate ủng hộ Zrik: http://unghotoi.com/qu...,https://i.ytimg.com/vi/l_5XqEN_Sxs/default.jpg,Quang Shaco,UClZTr1GhdSJpDxB_3nsNdWg,7852,145,5,0
14,cKkWEsLVj4I,TOP 17 PRODUCTS OF 2017!!! 🔥🔥 PRODUCTS YOU NEED TO TRY!!,"HI MY LOVES!! I AM SHARING MY TOP 17 FAVORITE PRODUCTS OF 2017! BEAUTY, SKINCARE, & HAIR! I LOVE YOU GUYS!! XO #ROADTO40K JOIN THE FAMILY AND SUBSCRIBE: http://goo.gl/2dGnkz LAST VIDEO: https://w...",https://i.ytimg.com/vi/cKkWEsLVj4I/default.jpg,Dailyannie,UC_2zRdwbtgWWdvEuLh9Nrig,1829,103,3,24
15,XftvqB4GMG0,"Top U.S. & World Headlines — January 17, 2018","Visit https://democracynow.org to watch the full independent, global news hour, read the transcript, search our archive and to make a donation to support us. Democracy Now! is an independent...",https://i.ytimg.com/vi/XftvqB4GMG0/default.jpg,Democracy Now!,UCzuqE7-t13O4NIDYJfakrhw,2545,302,15,193
