,id,title,description,thumbnail,channelTitle,channelId,viewCount,likeCount,dislikeCount,commentCount
0,Ws2CtTcxwvg,J FLA 2017 - Top 18 Bài Hát Âu Mỹ Trên 1 Tỷ View Mới Nhất 2017 - Nhạc Âu Mỹ Hay Nhất (Full Bài Hát),J FLA 2017 - Top 18 Bài Hát Âu Mỹ Trên 1 Tỷ View Mới Nhất 2017 - Nhạc Âu Mỹ Hay Nhất (Full Bài Hát) ✚Hãy chia sẻ video này trên các trang mạng xã hội để...,https://i.ytimg.com/vi/Ws2CtTcxwvg/default.jpg,Matthew,UCqvZsJhHfAMi0lCGIdXQ_AQ,612380,2201,268,178
1,jtzQz4FpWew,Top 18 Bài Hát Âu Mỹ Trên 1 Tỷ View Mới Nhất 2017 - Nhạc Âu Mỹ Hay Nhất (Full Bài Hát),Top 18 Bài Hát Âu Mỹ Trên 1 Tỷ View Mới Nhất 2017 - Nhạc Âu Mỹ Hay Nhất (Full Bài Hát) ▻Youtube : https://goo.gl/Z8adav ▻Website : https://goo.gl/zH5c8S ▻Facebook...,https://i.ytimg.com/vi/jtzQz4FpWew/default.jpg,Kubin Music EDM,UCPDWfZrVHhgGHPoh6iVD6-A,3888,35,2,3
2,eYKHZY-kiOU,Top 18 Bài Hát Âu Mỹ Trên 1 Tỷ View Nghe Đi Nghe Lại Cả Ngày Không Chán,,https://i.ytimg.com/vi/eYKHZY-kiOU/default.jpg,Phúc Trình Trương,UCGESJoiBzdMxOoRjcYQNxgw,37423,214,18,16
3,j48EuYK0s64,OT 2017 | TOP 18 YOUTUBE | TRES ACTUACIONES EN SOLITARIO MÁS VISTAS  ÚLTIMOS CONCURSANTES,"Ránking de las 3 actuaciones individuales más vistas de cada uno de los 6 concursantes que permanecen en la Academia (Amaia, Aitana, Alfred, Miriam, Agoney y Ana Guerra), con datos a día...",https://i.ytimg.com/vi/j48EuYK0s64/default.jpg,ESC Adriana,UCd8zG3cl7tiWVwuPRDhJxBg,2314,77,3,36
4,6qQB6O4e4o0,Top 18 Bài Hát Âu Mỹ Trên 2 Tỷ View Mới Nhất 2017 - Nhạc Âu Mỹ Hay Nhất (Full Bài Hát),Top 18 Bài Hát Âu Mỹ Trên 2 Tỷ View Mới Nhất 2017 - Nhạc Âu Mỹ Hay Nhất (Full Bài Hát) ✚Hãy chia sẻ video này trên các trang mạng xã hội để nhiều người...,https://i.ytimg.com/vi/6qQB6O4e4o0/default.jpg,Nhạc Âu Mỹ,UCUK3Hw-cY1xrYtsUqYJRB6Q,483439,2373,187,131
5,NgtsmYqCpaE,Top 18 Volume 1,https://www.facebook.com/groups/178354732524121/ http://maiconlaerte.wix.com/mbstudiors Tracklist 1 –Surama K.* Remember 2 –Gala Come Into My Life (Extended) 3 –Jackie Rawe I Believe...,https://i.ytimg.com/vi/NgtsmYqCpaE/default.jpg,MB Studio,UC0BHsXt3ygIUckcAUjoQ31Q,7513,112,6,23
6,AwcYrwDjzNc,Top 18 Scary TRUE Stories Compilation | March - October 2017,"A collection of my favourite 18 horror stories from the past months. Perfect for those of you who like to fall asleep listening to deeply disturbing, real experiences! Sweet dreams... Story...",https://i.ytimg.com/vi/AwcYrwDjzNc/default.jpg,Lazy Masquerade,UC7dHBh9QmYF1L0TOeGIzZgw,394165,7584,324,1040
7,qbKFf9rFMok,TOP 18 Ultimate Twitch Fails 2017 (Girls Edition),"Don't forget to like this video, and subscribe channel for notifications about new video. Thanks for watching! ▻ if you have a oddshot ""fail"" send it here: azubkowsky@gmail.com New videos...",https://i.ytimg.com/vi/qbKFf9rFMok/default.jpg,Zubi - Battle Royale Channel #1,UCAtPm7rKazWo9OmmdtPlG1Q,95063,192,193,9
8,bpB-7t4Aixg,LG V30 vs OnePlus 5T: due top 18:9 che vorreste,"Confronto fra due dei migliori smartphone top di gamma Android con schermo in 18:9 in circolazione. Si tratta del confronto fra LG V30 e OnePlus 5T. Abbiamo fatto prove di velocità, benchmark,...",https://i.ytimg.com/vi/bpB-7t4Aixg/default.jpg,AndroidWorld.it,UCohqjDGw0sKlUha-eV1J0hQ,3613,175,6,29
9,sMu_mid3FHE,"Rep. Jim Jordan: My Top 18 Questions on FBI, DOJ Corruption","Rep. Jim Jordan: My Top 18 Questions on FBI, DOJ Corruption ~~ Links: 1) http://stateofthenation2012.com/?p=92744 2) Thumbnail image - Jim Jordan by AP http://stateofthenation2012.com/?p=92744.",https://i.ytimg.com/vi/sMu_mid3FHE/default.jpg,MLordandGod,UCaQZt09h47etbDYPv2kW9Lw,1417,85,1,11
