,id,title,description,thumbnail,channelTitle,channelId,viewCount,likeCount,dislikeCount,commentCount
0,nLV-rckNsL0,12 AMAZING TRICKS with FOOD,12 AMAZING TRICKS with FOOD Subscribe now! https://www.youtube.com/c/amazingstuff2?sub_confirmation=1 More amazing stuff: https://www.youtube.com/watch?v=sSrXhylmIQc&list=PUJPfvoDyw7OA0Aaq2fzzWXw.,https://i.ytimg.com/vi/nLV-rckNsL0/default.jpg,AmazingStuff,UCJPfvoDyw7OA0Aaq2fzzWXw,5320547,10934,3730,420
1,FLNunyMGRSk,12 AMAZING BALLOON TRICKS IDEAS for Kids! Awesome Balloon Life Hacks!,12 AMAZING BALLOON TRICKS IDEAS for Kids! Awesome Balloon Life Hacks! #amazing #balloon #tricks #ideas #diy #life #hacks ✅ SUBSCRIBE: https://goo.gl/Lbp1uV KEP GHAK channel is all about:...,https://i.ytimg.com/vi/FLNunyMGRSk/default.jpg,KEP GHAK Life Hacks,UCXwSGqq4axrGewtb_FdWnUw,53758,166,54,15
2,p0jzqMGK1dU,12 AMAZING DIYs ROOM DECOR!  Easy Crafts Ideas at Home,Credit: https://www.instagram.com/stephaniablog instgram: @dicadaka https://www.instagram.com/dicadaka/ Subscribe: Amazing Compilations https://www.youtube.com/channel/UCbMt.. . Subscribe:https://...,https://i.ytimg.com/vi/p0jzqMGK1dU/default.jpg,Amazing Compilations,UCbMtqOoWsqsRzUQcJ4-OQgA,1386249,11937,1286,152
3,CgHbWgA-E18,12 Amazing Life Hacks,https://www.youtube.com/channel/UCEZT7lHkvy7KkN3C6TWZ7TQ Subscribe to Aredrine !!,https://i.ytimg.com/vi/CgHbWgA-E18/default.jpg,MrGear,UCo6DJdltbIub80bLiyJRv3w,153451,2693,301,224
4,wR9AAcgonw8,12 AMAZING LIFE HACKS!,https://youtu.be/XBbYGHgT7_E - Subscribe to Aredrine for more awesome Videos! Track: Krakn - Light [NCS Release] Music provided by NoCopyrightSounds....,https://i.ytimg.com/vi/wR9AAcgonw8/default.jpg,MrGear,UCo6DJdltbIub80bLiyJRv3w,92202,1629,364,206
5,TJ8Ss6JJT-s,12  Amazing & Cutest diys for your teenage girl,Thanks for watching don't forget to subscribe to our channel Credit: https://www.instagram.com/stephaniablo instgram: @dicadaka https://www.instagram.com/dicadaka/ Subscribe: Amazing Compilations...,https://i.ytimg.com/vi/TJ8Ss6JJT-s/default.jpg,Amazing Compilations,UCbMtqOoWsqsRzUQcJ4-OQgA,140380,2839,80,94
6,TD4V2RnpVdY,12 AMAZING PAINTING HACKS FOR CHILDREN YOU MUST TRY,DIY painting and drawing tricks that will bring your masterpieces to a whole new level. Subscribe to 5-Minute Crafts KIDS: https://goo.gl/PEuLVt --------------------------------------------------...,https://i.ytimg.com/vi/TD4V2RnpVdY/default.jpg,5-Minute Crafts KIDS,UC57XAjJ04TY8gNxOWf-Sy0Q,373570,4467,343,510
7,cIgUckpv9bE,TOP 12 Amazing DIY Craft Project Ideas That are Easy to Make!,TOP 12 Amazing DIY Craft Project Ideas That are Easy to Make! SUBSCRIBE to my channel for a new video every Week. Full Credit: All credit goes to its respective owners ! Music Credit: @NoCopyrig...,https://i.ytimg.com/vi/cIgUckpv9bE/default.jpg,DIY Furious,UCjh8IzaCtrmwrtyKBpzFbVg,548326,2747,315,114
8,T7HlyTnNUx8,12 Amazing Car Concepts,"You won't believe these incredible futuristic car concepts that huge company's like Shell, BMW, and Apple created will blow your mind! Subscribe to Talltanic http://goo.gl/wgfvrr 7. The Lovos...",https://i.ytimg.com/vi/T7HlyTnNUx8/default.jpg,Talltanic,UCTTQAOiR_0DuyQPZ6Dg-LHA,347272,1070,106,77
9,GA2PPQBgFDk,12 Amazing Child Star Transformations!,For copyright matters please contact us at: mrrocky3145@gmail.com Subscribe Here: http://bit.ly/FactsVerse Twitter: https://twitter.com/FactsVerse Narrated by: Darren Marlar www.MarlarHouse.com...,https://i.ytimg.com/vi/GA2PPQBgFDk/default.jpg,Facts Verse,UCXZpQgX1897wYDLtvzmgyIA,5102407,17555,4061,2739
