,id,title,description,thumbnail,channelTitle,channelId,viewCount,likeCount,dislikeCount,commentCount
0,j2N0Aks8bQ0,16 AMAZING MAGIC TRICKS,Subscribe to 5-Minute Crafts: https://www.goo.gl/8JVmuC For copyright matters please contact us at: welcome@brightside.me -----------------------------------------------------------------------...,https://i.ytimg.com/vi/j2N0Aks8bQ0/default.jpg,5-Minute Crafts,UC295-Dw_tDNtZXFeAPAW6Aw,5360697,25800,2926,699
1,ig87QARo_Yk,16 AMAZING DIYs FOR THE BEST PARTY EVER,Subscribe to 5-Minute Crafts: https://www.goo.gl/8JVmuC For copyright matters please contact us at: welcome@brightside.me -----------------------------------------------------------------------...,https://i.ytimg.com/vi/ig87QARo_Yk/default.jpg,5-Minute Crafts,UC295-Dw_tDNtZXFeAPAW6Aw,1200000,15570,766,670
2,_bcud341e6Y,16 Amazing Hair Transformations - Beautiful Hairstyles Compilation 2017,"16 Amazing Hair Transformations - Beautiful Hairstyles Compilation 2017 Subscribe: http://bit.ly/Life-Beauty For copyright issues, please contact: lifebeautytv@gmail.com Everyday...",https://i.ytimg.com/vi/_bcud341e6Y/default.jpg,LifeBeauty,UCZ-C3MumgpIahFQfUdwC6Ig,496826,4681,168,216
3,Th2GttSbhTM,16 Amazing Things From Japan That The World Needs,For copyright matters please contact us at: mrrocky3145@gmail.com Subscribe to our channel: http://bit.ly/FactsVerse Our Social Media: Facebook: https://www.facebook.com/FactsVerse Twitter:...,https://i.ytimg.com/vi/Th2GttSbhTM/default.jpg,Facts Verse,UCXZpQgX1897wYDLtvzmgyIA,766628,7333,536,581
4,BtGKYbmpbDM,16 Amazing Life Hacks with Drinking Straws,"Today I want to show you how to make 16 Amazing Life Hacks with Drinking Straw, simple tricks that will change your life! You should know drinking straws do not only have to be used for drinking,...",https://i.ytimg.com/vi/BtGKYbmpbDM/default.jpg,MORENA DIY,UCU1Q_8uk_xgAWXG7OFyVyMw,559848,3868,542,195
5,X1zEOa4EMBY,"TOP 16 AMAZING GOT TALENT AUDITIONS WORLDWIDE, Best Ever First Class Acts, AGT - BGT 2017","TOP 16 AMAZING GOT TALENT AUDITIONS WORLDWIDE, Best Ever First Class Acts AGT - BGT 2017, America's Got Talent and Britain's Got Talent plus several other countries top got talent acts including...",https://i.ytimg.com/vi/X1zEOa4EMBY/default.jpg,mike- rayner-videos,UCS9TvNhPjVos6n6ii9lT8cw,422455,1615,208,62
6,pPKOqgfN11k,Best Barber Around the Worlds 💈 Part. #16 Amazing Men's Hairstyles Transformation 👌👌,Best Barber Around the Worlds Part. #16 Amazing Men's Hairstyles Transformation Like share and Subscribe: Visit for more cool Haircuts for Men's 2018. https://www.menhairdos.com...,https://i.ytimg.com/vi/pPKOqgfN11k/default.jpg,The Great British Barber Bash,UCW2RO03N4LfYJT9m9vTYpFw,4676,175,4,8
7,jySrwZc4sZo,16 FUNNY HACKS THAT WORK MAGIC,Subscribe to our new channel 'SLICK SLIME SAM' - https://goo.gl/zarVZo Give a thumbs–up to see more adventures! Subscribe to 5-Minute Crafts: https://www.goo.gl/8JVmuC For copyright matters...,https://i.ytimg.com/vi/jySrwZc4sZo/default.jpg,5-Minute Crafts,UC295-Dw_tDNtZXFeAPAW6Aw,93040668,303048,48913,10881
8,2nTm9WVDA94,16 AMAZING AND CHEAP DIY WALL DECORATION IDEAS,Subscribe to 5-Minute Crafts KIDS: https://goo.gl/PEuLVt ---------------------------------------------------------------------------------------- Have you ever seen a talking slime? Here...,https://i.ytimg.com/vi/2nTm9WVDA94/default.jpg,5-Minute Crafts KIDS,UC57XAjJ04TY8gNxOWf-Sy0Q,111549,1361,57,108
9,XUqjCbjbCxo,16 Amazing Fox Species,"Which of these foxes was your favourite? Let us know in the comments below and subscribe to our channel for more informative videos, just like this – thanks for watching. Subscribe for...",https://i.ytimg.com/vi/XUqjCbjbCxo/default.jpg,Wacky Universe,UCI1AkASiz8Axbp68V5NT1TA,635954,12931,532,1399
10,VB-_Zn4YMIc,Top 16 Amazing Trees in The World,"How do I love thee, tree? Let me count the ways; you change carbon dioxide into the oxygen we breathe, you sequester carbon, and you provide shelter for countless critters. There are many reasons...",https://i.ytimg.com/vi/VB-_Zn4YMIc/default.jpg,TSK-24,UCb_LZQhzF5FgKA7bCtGf-qQ,11855,109,7,5
11,nPMK4XklbwI,16 Amazing Unreal Photos,These pictures will amaze you and make you wonder how they could possibly be real! Turtles riding jellyfish and web covered trees Subscribe to Talltanic http://goo.gl/wgfvrr # 9 Ship Crash...,https://i.ytimg.com/vi/nPMK4XklbwI/default.jpg,Talltanic,UCTTQAOiR_0DuyQPZ6Dg-LHA,746910,1465,473,241
12,jTe3Oow-Qvg,Real GIANT ANIMALS! (World's biggest! 16 AMAZING OVER-GROWN ANIMALS!),Real GIANT ANIMALS! (World's biggest / largest! 16 AMAZING OVER-GROWN ANIMALS!) This visually stunning video features 16 of the world's undisputed heavyweights of the animal kingdom (all of...,https://i.ytimg.com/vi/jTe3Oow-Qvg/default.jpg,Amazing Planet,UCdVteJ51CVvq6T3jp9fk3pQ,2350764,3644,632,319
