,id,title,description,thumbnail,channelTitle,channelId,viewCount,likeCount,dislikeCount,commentCount
0,vAE2_S1qC1s,18 Amazing Hair Transformations - Easy Beautiful Hairstyles Tutorials 🌺 Best Hairstyles for Girls,18 Amazing Hair Transformations - Easy Beautiful Hairstyles Tutorials Best Hairstyles for Girls I really hope you enjoy it and don't forget to subscribe to this channel for the latest...,https://i.ytimg.com/vi/vAE2_S1qC1s/default.jpg,Perfect Life,UCWaiODr4_y9G7XRNOEQAV6Q,963876,7807,543,228
1,g2-Kr3sG3FE,18 AMAZING SUMMER CRAFTS YOU HAVE TO TRY,Subscribe to 5-Minute Crafts: https://www.goo.gl/8JVmuC For copyright matters please contact us at: welcome@brightside.me -----------------------------------------------------------------------...,https://i.ytimg.com/vi/g2-Kr3sG3FE/default.jpg,5-Minute Crafts,UC295-Dw_tDNtZXFeAPAW6Aw,716201,7586,521,386
2,Ua9yG-MQ_gQ,Alex Jones (4th HOUR Commercial Free) Monday 1/15/18: Amazing Steven Seagal Interview,Infowars Live TV presents • • The Alex Jones Show • • Real News with David Knight • • War Room with Owen Shroyer • • HARD HITTING • NEWS • ANALYSIS • REPORTS • INTERVIEW...,https://i.ytimg.com/vi/Ua9yG-MQ_gQ/default.jpg,Ron Gibson,UCYv-5LsUyc_P8KMo7YGPFPA,9087,188,7,77
3,NUs-0OxTLF0,18 AMAZING HAIR TIPS FOR EVERY TYPE OF HAIR,Subscribe to 5-Minute Crafts: https://www.goo.gl/8JVmuC ---------------------------------------------------------------------------------------- Our Social Media: Facebook: https://www.facebook...,https://i.ytimg.com/vi/NUs-0OxTLF0/default.jpg,5-Minute Crafts,UC295-Dw_tDNtZXFeAPAW6Aw,1281268,12130,844,479
4,wT8U7yAtdCU,Alex Jones (3rd HOUR Commercial Free) Monday 1/15/18: Amazing Steven Seagal Interview,Infowars Live TV presents • • The Alex Jones Show • • Real News with David Knight • • War Room with Owen Shroyer • • HARD HITTING • NEWS • ANALYSIS • REPORTS • INTERVIEW...,https://i.ytimg.com/vi/wT8U7yAtdCU/default.jpg,Ron Gibson,UCYv-5LsUyc_P8KMo7YGPFPA,14240,246,7,62
5,6RsHVwKs4dY,"Alex Jones (FULL SHOW) Monday 1/15/18: News & Analysis, Amazing Steven Seagal Interview",Infowars Live TV presents • • The Alex Jones Show • • Real News with David Knight • • War Room with Owen Shroyer • • HARD HITTING • NEWS • ANALYSIS • REPORTS • INTERVIEW...,https://i.ytimg.com/vi/6RsHVwKs4dY/default.jpg,Ron Gibson,UCYv-5LsUyc_P8KMo7YGPFPA,25878,294,18,160
6,BtKXNRn4WxY,FIFA 18 AMAZING 500K TEAM  - BEST 500K SQUAD BUILDER IN FIFA 18 ULTIMATE TEAM !!!,"FIFA 18 BEST 500K SQUAD BUILDER - BEST TEAM FOR 500K IN FUT 18 ▻Buy cheap & safe coins here http://www.fifacoin.com/?aff=22907 15% Discount Code ""Ovvy"" ▻Cheap Games & Codes https://www.g2a.com...",https://i.ytimg.com/vi/BtKXNRn4WxY/default.jpg,Ovvy - Best FIFA 18 Tutorials Tricks & Skills,UCm2aLORZ8VTSsdWU3etSlOw,26378,814,28,146
7,PNIeRyRyskw,Petr Čech - Best Saves  2017/18 - Amazing Performance - HD,"Made in saviola channel ▻ Thank you for the music: Tobu Ft. Brenton Mattheus - You I (Axero Official Remix) ---------------------------------------- I must state that in NO way, shape...",https://i.ytimg.com/vi/PNIeRyRyskw/default.jpg,Saviola,UCdo3MobJFXXRgPJTM255tng,1954,112,1,9
8,VG2BfPaVYl0,Alphonse Aréola 2017/18 Amazing Saves - PSG,Alphonse Aréola 2017/2018 ○ best saves ○ PSG HD 720p music: Codeko - Crest Follow me now on Facebook: https://www.facebook.com/goalkeeperpage/ Follow me on Instagram: Robmusting COPYRIGHT...,https://i.ytimg.com/vi/VG2BfPaVYl0/default.jpg,robmusting GK,UC2cTeGDkG7Br6cSP1ZQicYg,576,45,0,4
9,A9DMXY5_K6g,18 AMAZING FACTS THAT PROVE YOUR BODY IS FULL OF SURPRISES,Subscribe to 5-Minute Crafts KIDS: https://goo.gl/PEuLVt ---------------------------------------------------------------------------------------- Our Social Media: Facebook: https://www.facebook....,https://i.ytimg.com/vi/A9DMXY5_K6g/default.jpg,5-Minute Crafts,UC295-Dw_tDNtZXFeAPAW6Aw,213930,2955,311,246
