,id,title,description,thumbnail,channelTitle,channelId,viewCount,likeCount,dislikeCount,commentCount
0,NZgf1VsbsO4,15 Amazing Phone Functions You Had No Idea Existed,Here are 15 secret phone codes that will give you access to the hidden functions of your smartphone. Did you know that you can hide your number in every outgoing call you make? Find out more...,https://i.ytimg.com/vi/NZgf1VsbsO4/default.jpg,BRIGHT SIDE,UC4rlAVgAK0SGk-yTfe48Qpw,6692498,106290,7525,2769
1,iKIIJVNtHq4,15 AMAZING HACKS WITH COLA AND PEPSI YOU'VE NEVER TRIED BEFORE,Subscribe to our new channel 'SLICK SLIME SAM' - https://goo.gl/zarVZo Give a thumbs–up to see more adventures! Subscribe to 5-Minute Crafts: https://www.goo.gl/8JVmuC ------------------------...,https://i.ytimg.com/vi/iKIIJVNtHq4/default.jpg,5-Minute Crafts,UC295-Dw_tDNtZXFeAPAW6Aw,3080448,22271,1707,961
2,O5A8dqcdi5Q,15 Amazing Chocolate Cakes Decorating Ideas 2017 - The Most Satisfying Cakes Video in The World,15 Amazing Chocolate Cakes Decorating Ideas 2017 - The Most Satisfying Cakes Video in The World Subscribe: http://bit.ly/Mr-Cake Contact: lifebeautytv@gmail.com Do you love cakes?...,https://i.ytimg.com/vi/O5A8dqcdi5Q/default.jpg,Mr.Cakes,UCcGX3A7lSVGubdk4Fq89RFQ,4766134,20932,2552,1280
3,d-fO2ng8v94,Top 15 Amazing Hair Transformations - Beautiful Hairstyles Compilation 2017,Top 15 Amazing Hair Transformations - Beautiful Hairstyles Compilation 2017 Credit: Instagram: @georgiykot https://www.instagram.com/georgiykot/ ...,https://i.ytimg.com/vi/d-fO2ng8v94/default.jpg,"Everything TV - DIY, Makeup, Hairstyles, Nail Art",UCj3GGUUvTZX-B4VFqt5q_JA,956069,5452,430,268
4,JrzxhsQrQmc,Top 15 Amazing Hairstyles Tutorials Compilation 2017 Girls Will Love,"Top 15 Amazing Hairstyles Tutorials Compilation 2017 ✓ New Haircuts & Colors Transformations 2017 Subscribe: http://bit.ly/Life-Beauty For copyright issues, please contact: lifebeautytv...",https://i.ytimg.com/vi/JrzxhsQrQmc/default.jpg,LifeBeauty,UCZ-C3MumgpIahFQfUdwC6Ig,10809312,48408,5613,1968
5,dE3Iv1YlEoU,Top 15 Amazing Hair Transformations - Beautiful Hairstyles Compilation 2017,Top 15 Amazing Hair Transformations - Beautiful Hairstyles Compilation 2017 @georgiykot https://www.instagram.com/georgiykot/. I really hope you...,https://i.ytimg.com/vi/dE3Iv1YlEoU/default.jpg,"Everything TV - DIY, Makeup, Hairstyles, Nail Art",UCj3GGUUvTZX-B4VFqt5q_JA,6974870,55318,2570,2616
6,DPzjS85KrOw,Top 15 Amazing Hair Transformations - Beautiful Hairstyles Compilation 2018 - NEW January,"Top 15 Amazing Hair Transformations - Beautiful Hairstyles Compilation 2018 - NEW January credit https://www.instagram.com/sherrymaldonado/ https://www.instagram.com/tonyastylist/ hair, hair...",https://i.ytimg.com/vi/DPzjS85KrOw/default.jpg,"Amazing TV - DIY, Makeup, Hairstyles, Nail Art",UC0zI9UgJMoPzJv51mtTdMjA,64418,1323,68,67
7,t1mzf1XLByQ,Top 15 Amazing Hair Transformations - Beautiful Hairstyles  Compilation 2017,Top 15 Amazing Hair Transformations - Beautiful Hairstyles Compilation 2017 Credit: Instagram: @georgiykot https://www.instagram.com/georgiykot/ ...,https://i.ytimg.com/vi/t1mzf1XLByQ/default.jpg,"Everything TV - DIY, Makeup, Hairstyles, Nail Art",UCj3GGUUvTZX-B4VFqt5q_JA,430817,2849,213,104
8,wFqTTRuRPys,Top 15 Amazing Hair Transformations - Beautiful Hairstyles Compilation 2017,Top 15 Amazing Hair Transformations - Beautiful Hairstyles Compilation 2017 Credit: @braids_in_action https://www.instagram.com/braids_in_action/ https://www.facebook.com/braidsinaction ...,https://i.ytimg.com/vi/wFqTTRuRPys/default.jpg,"Everything TV - DIY, Makeup, Hairstyles, Nail Art",UCj3GGUUvTZX-B4VFqt5q_JA,809142,5491,434,259
9,0FeRarCuGhE,15 AMAZING BALLOONS LIFE HACKS!,"Welcome to SkyBek channel!!! Life hacks, tricks and experiments with SkyBek. Subscribe to SkyBek channel. Download this track for FREE: http://bit.ly/ENTROPYdl Support on iTunes: http://apple.co/...",https://i.ytimg.com/vi/0FeRarCuGhE/default.jpg,SkyBek,UCCohOo_tNjrR5JxgLjOb25A,197638,649,184,59
