,id,title,description,thumbnail,channelTitle,channelId,viewCount,likeCount,dislikeCount,commentCount
0,pFHA6SGG9eg,17 AMAZING FACTS YOU DIDN'T KNOW ABOUT SLEEP,Subscribe to 5-Minute Crafts: https://www.goo.gl/8JVmuC For copyright matters please contact us at: welcome@brightside.me -----------------------------------------------------------------------...,https://i.ytimg.com/vi/pFHA6SGG9eg/default.jpg,5-Minute Crafts,UC295-Dw_tDNtZXFeAPAW6Aw,500533,3252,337,266
1,G2uzTDlsy-w,17 Amazing Weather Phenomena,"Nature is a force to be reckoned with. While the weather gives us bright, sunny skies, cool breezes, and relaxing rain, it's also the same force that gives us thunderstorms, hurricanes, and...",https://i.ytimg.com/vi/G2uzTDlsy-w/default.jpg,Talltanic,UCTTQAOiR_0DuyQPZ6Dg-LHA,90870,683,45,85
2,bbjmcc_r4Tw,17 Amazing Hair Transformations - Easy Beautiful Hairstyles Tutorials 🌺 Best Hairstyles for Girls,17 Amazing Hair Transformations - Easy Beautiful Hairstyles Tutorials Best Hairstyles for Girls I really hope you enjoy it and don't forget to subscribe to this channel for the latest...,https://i.ytimg.com/vi/bbjmcc_r4Tw/default.jpg,Perfect Life,UCWaiODr4_y9G7XRNOEQAV6Q,57624,534,37,20
3,Z2wpWGxcVxs,17 COOL THINGS YOU CAN MAKE WITH GLUE GUN,Subscribe to 5-Minute Crafts: https://www.goo.gl/8JVmuC For copyright matters please contact us at: welcome@brightside.me -----------------------------------------------------------------------...,https://i.ytimg.com/vi/Z2wpWGxcVxs/default.jpg,5-Minute Crafts,UC295-Dw_tDNtZXFeAPAW6Aw,33706781,178222,17983,9279
4,PN_pqylVVuQ,17 Amazing Homeowner Designs,Each one of these incredible homes has a unique design by each of it's homeowners like the crooked house and even a shoe house!! Subscribe to Talltanic http://goo.gl/wgfvrr 10. The House...,https://i.ytimg.com/vi/PN_pqylVVuQ/default.jpg,Talltanic,UCTTQAOiR_0DuyQPZ6Dg-LHA,198585,1351,48,53
5,AlC3KRvmt-0,TOP 17 Amazing DIY Craft Project every one needs to know,Full Credit https://www.instagram.com/stephaniablog/ Subscribe: Amazing Compilations https://www.youtube.com/channel/UCbMt.. . Subscribe:https://www.youtube.com/channe lThe Beautiful World.,https://i.ytimg.com/vi/AlC3KRvmt-0/default.jpg,Amazing Compilations,UCbMtqOoWsqsRzUQcJ4-OQgA,374964,3919,196,59
6,S9cfXMvrFeM,Top 17 Amazing Greninja Types Swap ( All types ).,Support us : https://www.patreon.com/shinart90blog... ================================================== Pokemon images in this video are downloaded from the website: https://archives.bulbagarden.n...,https://i.ytimg.com/vi/S9cfXMvrFeM/default.jpg,Shin Art,UCxPINMqZB13xJeveqDAnRjw,13792,366,13,96
7,2nkQvIARaUw,Best tattoos in the world HD 2017 U.S.A [ Part 17  ] - Amazing Tattoo Design Ideas,Best tattoos in the world HD 2017 U.S.A [ Part 17 ] - Amazing Tattoo Design Ideas Please subscribe to my youtube channel......https://goo.gl/gg9z6M.,https://i.ytimg.com/vi/2nkQvIARaUw/default.jpg,MUMMY CHANNEL,UCQGNygz_tRt1dgss8-Wya7g,279100,1203,128,40
8,d5CxTgKL81M,Best tattoos in the world HD 2017 [ Part 17 ] - Amazing Tattoo Design Ideas,Best tattoos in the world HD 2017 [ Part 17 ] - Amazing Tattoo Design Ideas Please subscribe to my youtube channel......https://goo.gl/gg9z6M.,https://i.ytimg.com/vi/d5CxTgKL81M/default.jpg,MUMMY CHANNEL,UCQGNygz_tRt1dgss8-Wya7g,10958,115,9,3
9,HDo1-x2hzY0,Cristiano Ronaldo 16/17 • AMAZING Goals & Skills,"C99 is now partnered with around-j.com/ Visit Around-J for all the latest Juventus news and stories, or contact them if you are interested in visiting Torino and watching a Juventus game! ...",https://i.ytimg.com/vi/HDo1-x2hzY0/default.jpg,colo99.,UC9nq8hTJDF7rZh_-5ZDsfFg,380473,7578,144,469
10,7NNbvY4_WvU,Alexis Sanchez 2016/17 - AMAZING Skills & Goals,C99Tracks Channel: https://www.youtube.com/channel/UCRrQMOOEV_R_KXi5YcLTj-A Facebook Page: https://www.facebook.com/colo99/ Twitter: https://twitter.com/dancolosimoo Instagram: https://www.instagr...,https://i.ytimg.com/vi/7NNbvY4_WvU/default.jpg,colo99.,UC9nq8hTJDF7rZh_-5ZDsfFg,319994,5912,54,386
